"Commit","ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
0117,L785,DateLabelFormatter,DateLabelFormatter,L104,L103,/tmp/tmp.RptKjI/HM/src/DateLabelFormatter.java,7,1,28,2,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,17,22,3,0,3,0,2,0,2,0,2,5,0,2,0,17,22,3,0,3,0,2,0,2,0,2,5,0,2,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0117,L957,HotelManagement,HotelManagement,L104,L103,/tmp/tmp.RptKjI/HM/src/HotelManagement.java,3,1,10,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0117,L961,MainView,MainView,L104,L103,/tmp/tmp.RptKjI/HM/src/MainView.java,14,1,144,2,0.306584,2,4,2,0.167939,0.213483,22,19,2,2,2,5,6,1,1,5,9,0.5,0.195652,18,8,1,1,0.226087,26,0,0,0,0,0,74,106,5,0,5,0,4,0,1,0,4,58,0,1,0,89,131,5,0,5,0,8,0,3,0,8,62,0,3,0,0,1,33,5,7,0,0,0,0,12,0,2,0,0,0,0,0,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0117,L232,Reservation,Reservation,L104,L103,/tmp/tmp.RptKjI/HM/src/Reservation.java,6,1,190,2,0.173442,2,6,2,0.124324,0.153333,23,23,1,3,3,32,2,6,9,5,24,0.35,0.101796,17,10,7,13,0.101796,17,0,0,0,0,0,150,185,5,5,5,5,19,0,19,2,19,92,0,19,2,150,185,5,5,5,5,19,0,19,2,19,92,0,19,2,0,0,46,25,9,0,0,3,0,11,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
0117,L1080,ReservationDeleteConfirmDialog,ReservationDeleteConfirmDialog,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationDeleteConfirmDialog.java,14,1,192,2,0.464945,5,8,6,0.335196,0.335821,60,45,2,4,4,6,8,1,1,13,17,0.5,0.17284,28,8,1,1,0.17284,28,0,0,0,0,0,134,179,15,0,15,0,4,0,1,0,4,99,0,1,0,134,179,15,0,15,0,4,0,1,0,4,99,0,1,0,0,0,30,10,16,0,0,0,0,12,0,1,0,2,1,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
0117,L987,ReservationListView,ReservationListView,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationListView.java,16,1,204,2,0.304079,6,8,6,0.222222,0.246479,42,35,3,3,3,14,8,4,4,12,22,0.333333,0.171779,28,10,1,2,0.169591,29,0,0,0,0,0,135,181,10,1,10,1,10,0,2,0,10,99,0,2,0,142,189,10,1,10,1,12,0,4,0,12,101,0,4,0,0,1,45,7,15,0,0,1,0,12,0,1,0,0,0,0,0,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0
0117,L220,Room,Room,L104,L103,/tmp/tmp.RptKjI/HM/src/Room.java,2,1,78,2,0.542373,2,7,2,0.298701,0.377049,23,23,1,1,1,13,1,6,8,3,13,0.272727,0.0615385,4,3,3,8,0.0615385,4,0,0,0,0,0,61,77,2,2,2,2,10,0,10,2,10,30,0,10,2,61,77,2,2,2,2,10,0,10,2,10,30,0,10,2,0,0,29,11,3,0,0,0,0,12,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0118,L126,AddReservationFrame,AddReservationFrame,L104,L103,/tmp/tmp.RptKjI/HM/src/AddReservationFrame.java,23,1,327,2,0.427706,8,12,10,0.334426,0.32766,102,77,3,5,5,25,10,2,2,12,22,0.5,0.163043,45,10,1,1,0.160714,45,0,0,0,0,0,231,301,20,0,20,0,10,0,1,0,10,165,0,1,0,235,305,20,0,20,0,11,0,2,0,11,166,0,2,0,0,1,62,21,24,0,1,1,0,22,0,1,0,3,0,0,0,35,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,8,2,1,0,2,0
0118,L207,Client,Client,L104,L103,/tmp/tmp.RptKjI/HM/src/Client.java,1,1,97,2,0.567823,3,10,3,0.329897,0.410256,32,32,1,1,1,16,1,8,11,3,15,0.230769,0.0487805,4,3,3,10,0.0487805,4,0,0,0,0,0,78,97,3,3,3,3,12,0,12,3,12,40,0,12,3,78,97,3,3,3,3,12,0,12,3,12,40,0,12,3,0,0,33,16,1,0,0,0,0,12,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0118,L587,ClientListView,ClientListView,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientListView.java,18,1,248,2,0.123077,3,3,3,0.0692641,0.0745342,16,12,1,3,3,20,2,3,3,8,16,0.5,0.122699,20,7,1,1,0.108108,20,0,0,0,0,0,143,203,9,1,9,1,8,0,1,0,8,90,0,1,0,165,231,9,1,9,1,10,0,3,0,10,102,0,3,0,0,1,40,9,23,0,0,11,0,9,0,0,0,0,1,0,0,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,2,2,1,1,0,0
0118,L162,ClientSelectionFrame,ClientSelectionFrame,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientSelectionFrame.java,16,1,152,2,0.300725,2,3,2,0.226277,0.27619,31,29,2,4,4,9,2,2,2,3,8,0.5,0.183333,22,8,1,1,0.179688,23,0,0,0,0,0,98,129,8,0,8,0,5,0,1,0,5,71,0,1,0,105,137,8,0,8,0,7,0,3,0,7,73,0,3,0,0,0,47,4,10,0,0,1,0,22,0,1,0,2,2,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0118,L765,DateConverter,DateConverter,L104,L103,/tmp/tmp.RptKjI/HM/src/DateConverter.java,6,1,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0.166667,2,2,2,0,0.166667,2,0,0,0,0,0,10,12,0,1,0,1,1,0,1,0,1,6,0,1,0,10,12,0,1,0,1,1,0,1,0,1,6,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0118,L785,DateLabelFormatter,DateLabelFormatter,L104,L103,/tmp/tmp.RptKjI/HM/src/DateLabelFormatter.java,7,1,28,2,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,17,22,3,0,3,0,2,0,2,0,2,5,0,2,0,17,22,3,0,3,0,2,0,2,0,2,5,0,2,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0118,L957,HotelManagement,HotelManagement,L104,L103,/tmp/tmp.RptKjI/HM/src/HotelManagement.java,3,1,10,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0118,L961,MainView,MainView,L104,L103,/tmp/tmp.RptKjI/HM/src/MainView.java,14,1,144,2,0.306584,2,4,2,0.167939,0.213483,22,19,2,2,2,5,6,1,1,5,9,0.5,0.195652,18,8,1,1,0.226087,26,0,0,0,0,0,74,106,5,0,5,0,4,0,1,0,4,58,0,1,0,89,131,5,0,5,0,8,0,3,0,8,62,0,3,0,0,1,33,5,7,0,0,0,0,12,0,2,0,0,0,0,0,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0118,L232,Reservation,Reservation,L104,L103,/tmp/tmp.RptKjI/HM/src/Reservation.java,6,1,190,2,0.173442,2,6,2,0.124324,0.153333,23,23,1,3,3,32,2,6,9,5,24,0.35,0.101796,17,10,7,13,0.101796,17,0,0,0,0,0,150,185,5,5,5,5,19,0,19,2,19,92,0,19,2,150,185,5,5,5,5,19,0,19,2,19,92,0,19,2,0,0,46,25,9,0,0,3,0,11,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
0118,L1080,ReservationDeleteConfirmDialog,ReservationDeleteConfirmDialog,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationDeleteConfirmDialog.java,14,1,192,2,0.464945,5,8,6,0.335196,0.335821,60,45,2,4,4,6,8,1,1,13,17,0.5,0.17284,28,8,1,1,0.17284,28,0,0,0,0,0,134,179,15,0,15,0,4,0,1,0,4,99,0,1,0,134,179,15,0,15,0,4,0,1,0,4,99,0,1,0,0,0,30,10,16,0,0,0,0,12,0,1,0,2,1,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
0118,L987,ReservationListView,ReservationListView,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationListView.java,16,1,204,2,0.304079,6,8,6,0.222222,0.246479,42,35,3,3,3,14,8,4,4,12,22,0.333333,0.171779,28,10,1,2,0.169591,29,0,0,0,0,0,135,181,10,1,10,1,10,0,2,0,10,99,0,2,0,142,189,10,1,10,1,12,0,4,0,12,101,0,4,0,0,1,45,7,15,0,0,1,0,12,0,1,0,0,0,0,0,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0
0118,L220,Room,Room,L104,L103,/tmp/tmp.RptKjI/HM/src/Room.java,2,1,78,2,0.542373,2,7,2,0.298701,0.377049,23,23,1,1,1,13,1,6,8,3,13,0.272727,0.0615385,4,3,3,8,0.0615385,4,0,0,0,0,0,61,77,2,2,2,2,10,0,10,2,10,30,0,10,2,61,77,2,2,2,2,10,0,10,2,10,30,0,10,2,0,0,29,11,3,0,0,0,0,12,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0119,L126,AddReservationFrame,AddReservationFrame,L104,L103,/tmp/tmp.RptKjI/HM/src/AddReservationFrame.java,23,1,327,2,0.427706,8,12,10,0.334426,0.32766,102,77,3,5,5,25,10,2,2,12,22,0.5,0.163043,45,10,1,1,0.160714,45,0,0,0,0,0,231,301,20,0,20,0,10,0,1,0,10,165,0,1,0,235,305,20,0,20,0,11,0,2,0,11,166,0,2,0,0,1,62,21,24,0,1,1,0,22,0,1,0,3,0,0,0,35,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,8,2,1,0,2,0
0119,L207,Client,Client,L104,L103,/tmp/tmp.RptKjI/HM/src/Client.java,1,1,97,2,0.567823,3,10,3,0.329897,0.410256,32,32,1,1,1,16,1,8,11,3,15,0.230769,0.0487805,4,3,3,10,0.0487805,4,0,0,0,0,0,78,97,3,3,3,3,12,0,12,3,12,40,0,12,3,78,97,3,3,3,3,12,0,12,3,12,40,0,12,3,0,0,33,16,1,0,0,0,0,12,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0119,L587,ClientListView,ClientListView,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientListView.java,18,1,248,2,0.123077,3,3,3,0.0692641,0.0745342,16,12,1,3,3,20,2,3,3,8,16,0.5,0.122699,20,7,1,1,0.108108,20,0,0,0,0,0,143,203,9,1,9,1,8,0,1,0,8,90,0,1,0,165,231,9,1,9,1,10,0,3,0,10,102,0,3,0,0,1,40,9,23,0,0,11,0,9,0,0,0,0,1,0,0,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,2,2,1,1,0,0
0119,L162,ClientSelectionFrame,ClientSelectionFrame,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientSelectionFrame.java,16,1,152,2,0.300725,2,3,2,0.226277,0.27619,31,29,2,4,4,9,2,2,2,3,8,0.5,0.183333,22,8,1,1,0.179688,23,0,0,0,0,0,98,129,8,0,8,0,5,0,1,0,5,71,0,1,0,105,137,8,0,8,0,7,0,3,0,7,73,0,3,0,0,0,47,4,10,0,0,1,0,22,0,1,0,2,2,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0119,L765,DateConverter,DateConverter,L104,L103,/tmp/tmp.RptKjI/HM/src/DateConverter.java,7,1,23,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,1,0.1875,3,3,3,0,0.1875,3,0,0,0,0,0,13,17,0,2,0,2,2,0,2,0,2,7,0,2,0,13,17,0,2,0,2,2,0,2,0,2,7,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0119,L796,DateLabelFormatter,DateLabelFormatter,L104,L103,/tmp/tmp.RptKjI/HM/src/DateLabelFormatter.java,7,1,28,2,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,17,22,3,0,3,0,2,0,2,0,2,5,0,2,0,17,22,3,0,3,0,2,0,2,0,2,5,0,2,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0119,L968,HotelManagement,HotelManagement,L104,L103,/tmp/tmp.RptKjI/HM/src/HotelManagement.java,3,1,10,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0119,L972,MainView,MainView,L104,L103,/tmp/tmp.RptKjI/HM/src/MainView.java,14,1,144,2,0.306584,2,4,2,0.167939,0.213483,22,19,2,2,2,5,6,1,1,5,9,0.5,0.195652,18,8,1,1,0.226087,26,0,0,0,0,0,74,106,5,0,5,0,4,0,1,0,4,58,0,1,0,89,131,5,0,5,0,8,0,3,0,8,62,0,3,0,0,1,33,5,7,0,0,0,0,12,0,2,0,0,0,0,0,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0119,L232,Reservation,Reservation,L104,L103,/tmp/tmp.RptKjI/HM/src/Reservation.java,6,1,190,2,0.173442,2,6,2,0.124324,0.153333,23,23,1,3,3,32,2,6,9,5,24,0.35,0.101796,17,10,7,13,0.101796,17,0,0,0,0,0,150,185,5,5,5,5,19,0,19,2,19,92,0,19,2,150,185,5,5,5,5,19,0,19,2,19,92,0,19,2,0,0,46,25,9,0,0,3,0,11,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
0119,L1091,ReservationDeleteConfirmDialog,ReservationDeleteConfirmDialog,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationDeleteConfirmDialog.java,14,1,192,2,0.464945,5,8,6,0.335196,0.335821,60,45,2,4,4,6,8,1,1,13,17,0.5,0.17284,28,8,1,1,0.17284,28,0,0,0,0,0,134,179,15,0,15,0,4,0,1,0,4,99,0,1,0,134,179,15,0,15,0,4,0,1,0,4,99,0,1,0,0,0,30,10,16,0,0,0,0,12,0,1,0,2,1,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
0119,L998,ReservationListView,ReservationListView,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationListView.java,16,1,204,2,0.304079,6,8,6,0.222222,0.246479,42,35,3,3,3,14,8,4,4,12,22,0.333333,0.171779,28,10,1,2,0.169591,29,0,0,0,0,0,135,181,10,1,10,1,10,0,2,0,10,99,0,2,0,142,189,10,1,10,1,12,0,4,0,12,101,0,4,0,0,1,45,7,15,0,0,1,0,12,0,1,0,0,0,0,0,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0
0119,L220,Room,Room,L104,L103,/tmp/tmp.RptKjI/HM/src/Room.java,2,1,78,2,0.542373,2,7,2,0.298701,0.377049,23,23,1,1,1,13,1,6,8,3,13,0.272727,0.0615385,4,3,3,8,0.0615385,4,0,0,0,0,0,61,77,2,2,2,2,10,0,10,2,10,30,0,10,2,61,77,2,2,2,2,10,0,10,2,10,30,0,10,2,0,0,29,11,3,0,0,0,0,12,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0120,L126,AddReservationFrame,AddReservationFrame,L104,L103,/tmp/tmp.RptKjI/HM/src/AddReservationFrame.java,23,1,327,2,0.427706,8,12,10,0.334426,0.32766,102,77,3,5,5,25,10,2,2,12,22,0.5,0.163043,45,10,1,1,0.160714,45,0,0,0,0,0,231,301,20,0,20,0,10,0,1,0,10,165,0,1,0,235,305,20,0,20,0,11,0,2,0,11,166,0,2,0,0,1,62,21,24,0,1,1,0,22,0,1,0,3,0,0,0,35,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,8,2,1,0,2,0
0120,L207,Client,Client,L104,L103,/tmp/tmp.RptKjI/HM/src/Client.java,1,1,97,2,0.567823,3,10,3,0.329897,0.410256,32,32,1,1,1,16,1,8,11,3,15,0.230769,0.0487805,4,3,3,10,0.0487805,4,0,0,0,0,0,78,97,3,3,3,3,12,0,12,3,12,40,0,12,3,78,97,3,3,3,3,12,0,12,3,12,40,0,12,3,0,0,33,16,1,0,0,0,0,12,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0120,L587,ClientListView,ClientListView,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientListView.java,18,1,248,2,0.123077,3,3,3,0.0692641,0.0745342,16,12,1,3,3,20,2,3,3,8,16,0.5,0.122699,20,7,1,1,0.108108,20,0,0,0,0,0,143,203,9,1,9,1,8,0,1,0,8,90,0,1,0,165,231,9,1,9,1,10,0,3,0,10,102,0,3,0,0,1,40,9,23,0,0,11,0,9,0,0,0,0,1,0,0,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,2,2,1,1,0,0
0120,L162,ClientSelectionFrame,ClientSelectionFrame,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientSelectionFrame.java,16,1,152,2,0.300725,2,3,2,0.226277,0.27619,31,29,2,4,4,9,2,2,2,3,8,0.5,0.183333,22,8,1,1,0.179688,23,0,0,0,0,0,98,129,8,0,8,0,5,0,1,0,5,71,0,1,0,105,137,8,0,8,0,7,0,3,0,7,73,0,3,0,0,0,47,4,10,0,0,1,0,22,0,1,0,2,2,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0120,L765,DateConverter,DateConverter,L104,L103,/tmp/tmp.RptKjI/HM/src/DateConverter.java,7,1,23,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,1,0.1875,3,3,3,0,0.1875,3,0,0,0,0,0,13,17,0,2,0,2,2,0,2,0,2,7,0,2,0,13,17,0,2,0,2,2,0,2,0,2,7,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0120,L796,DateLabelFormatter,DateLabelFormatter,L104,L103,/tmp/tmp.RptKjI/HM/src/DateLabelFormatter.java,7,1,28,2,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,17,22,3,0,3,0,2,0,2,0,2,5,0,2,0,17,22,3,0,3,0,2,0,2,0,2,5,0,2,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0120,L968,HotelManagement,HotelManagement,L104,L103,/tmp/tmp.RptKjI/HM/src/HotelManagement.java,3,1,10,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0120,L972,MainView,MainView,L104,L103,/tmp/tmp.RptKjI/HM/src/MainView.java,14,1,144,2,0.306584,2,4,2,0.167939,0.213483,22,19,2,2,2,5,6,1,1,5,9,0.5,0.195652,18,8,1,1,0.226087,26,0,0,0,0,0,74,106,5,0,5,0,4,0,1,0,4,58,0,1,0,89,131,5,0,5,0,8,0,3,0,8,62,0,3,0,0,1,33,5,7,0,0,0,0,12,0,2,0,0,0,0,0,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0120,L232,Reservation,Reservation,L104,L103,/tmp/tmp.RptKjI/HM/src/Reservation.java,6,1,190,2,0.173442,2,6,2,0.124324,0.153333,23,23,1,3,3,32,2,6,9,5,24,0.35,0.101796,17,10,7,13,0.101796,17,0,0,0,0,0,150,185,5,5,5,5,19,0,19,2,19,92,0,19,2,150,185,5,5,5,5,19,0,19,2,19,92,0,19,2,0,0,46,25,9,0,0,3,0,11,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
0120,L1091,ReservationDeleteConfirmDialog,ReservationDeleteConfirmDialog,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationDeleteConfirmDialog.java,14,1,192,2,0.464945,5,8,6,0.335196,0.335821,60,45,2,4,4,6,8,1,1,13,17,0.5,0.17284,28,8,1,1,0.17284,28,0,0,0,0,0,134,179,15,0,15,0,4,0,1,0,4,99,0,1,0,134,179,15,0,15,0,4,0,1,0,4,99,0,1,0,0,0,30,10,16,0,0,0,0,12,0,1,0,2,1,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
0120,L998,ReservationListView,ReservationListView,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationListView.java,16,1,211,2,0.285383,6,8,6,0.214286,0.233333,42,35,2,3,3,15,8,4,4,13,23,0.333333,0.163743,28,10,1,2,0.162011,29,0,0,0,0,0,143,188,10,1,10,1,10,0,2,0,10,106,0,2,0,150,196,10,1,10,1,12,0,4,0,12,108,0,4,0,0,1,47,7,15,0,0,1,0,12,0,1,0,0,0,0,0,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0
0120,L220,Room,Room,L104,L103,/tmp/tmp.RptKjI/HM/src/Room.java,2,1,78,2,0.542373,2,7,2,0.298701,0.377049,23,23,1,1,1,13,1,6,8,3,13,0.272727,0.0615385,4,3,3,8,0.0615385,4,0,0,0,0,0,61,77,2,2,2,2,10,0,10,2,10,30,0,10,2,61,77,2,2,2,2,10,0,10,2,10,30,0,10,2,0,0,29,11,3,0,0,0,0,12,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0121,L126,AddReservationFrame,AddReservationFrame,L104,L103,/tmp/tmp.RptKjI/HM/src/AddReservationFrame.java,23,1,327,2,0.427706,8,12,10,0.334426,0.32766,102,77,3,5,5,25,10,2,2,12,22,0.5,0.163043,45,10,1,1,0.160714,45,0,0,0,0,0,231,301,20,0,20,0,10,0,1,0,10,165,0,1,0,235,305,20,0,20,0,11,0,2,0,11,166,0,2,0,0,1,61,21,24,0,1,1,0,22,0,1,0,3,0,0,0,35,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,7,2,1,0,2,0
0121,L207,Client,Client,L104,L103,/tmp/tmp.RptKjI/HM/src/Client.java,1,1,97,2,0.567823,3,10,3,0.329897,0.410256,32,32,1,1,1,16,1,8,11,3,15,0.230769,0.0487805,4,3,3,10,0.0487805,4,0,0,0,0,0,78,97,3,3,3,3,12,0,12,3,12,40,0,12,3,78,97,3,3,3,3,12,0,12,3,12,40,0,12,3,0,0,33,16,1,0,0,0,0,12,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0121,L587,ClientListView,ClientListView,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientListView.java,18,1,248,2,0.123077,3,3,3,0.0692641,0.0745342,16,12,1,3,3,20,2,3,3,8,16,0.5,0.122699,20,7,1,1,0.108108,20,0,0,0,0,0,143,203,9,1,9,1,8,0,1,0,8,90,0,1,0,165,231,9,1,9,1,10,0,3,0,10,102,0,3,0,0,1,40,9,23,0,0,11,0,9,0,0,0,0,1,0,0,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,2,2,1,1,0,0
0121,L167,ClientSelectionFrame,ClientSelectionFrame,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientSelectionFrame.java,16,1,152,2,0.300725,2,3,2,0.226277,0.27619,31,29,2,4,4,9,2,2,2,3,8,0.5,0.183333,22,8,1,1,0.179688,23,0,0,0,0,0,98,129,8,0,8,0,5,0,1,0,5,71,0,1,0,105,137,8,0,8,0,7,0,3,0,7,73,0,3,0,0,0,47,4,10,0,0,1,0,22,0,1,0,2,2,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
